robot,machine,date,start_time
R5494,M4,2025-12-25,16:00
R5495,M5,2025-12-25,17:00
R5496,M4,2025-12-25,17:15
R5497,M4,2025-12-25,17:45
R5498,M3,2025-12-25,19:45
R5499,M1,2025-12-25,20:00
R5500,M4,2025-12-26,00:00
R5501,M1,2025-12-26,00:15
R5502,M2,2025-12-26,02:15
R5503,M2,2025-12-26,03:15
R5504,M2,2025-12-26,03:30
R5505,M4,2025-12-26,04:00
R5506,M4,2025-12-26,06:00
R5507,M5,2025-12-26,08:00
R5508,M3,2025-12-26,08:15
R5509,M2,2025-12-26,08:45
R5510,M4,2025-12-26,12:45
R5511,M2,2025-12-26,14:45
R5512,M2,2025-12-26,16:45
R5513,M3,2025-12-26,17:00
R5514,M4,2025-12-26,21:00
R5515,M5,2025-12-26,23:00
R5516,M5,2025-12-26,23:15
R5517,M4,2025-12-27,01:15
R5518,M1,2025-12-27,03:15
R5519,M4,2025-12-27,05:15
R5520,M5,2025-12-27,06:15
R5521,M2,2025-12-27,08:15
R5522,M2,2025-12-27,08:30
R5523,M4,2025-12-27,09:30
R5524,M2,2025-12-27,11:30
R5525,M1,2025-12-27,12:00
R5526,M4,2025-12-27,13:00
R5527,M2,2025-12-27,13:15
R5528,M2,2025-12-27,17:15
R5529,M2,2025-12-27,18:15
R5530,M4,2025-12-27,22:15
R5531,M5,2025-12-27,22:30
R5532,M4,2025-12-28,02:30
R5533,M5,2025-12-28,03:30
R5534,M1,2025-12-28,03:45
R5535,M5,2025-12-28,04:15
R5536,M3,2025-12-28,06:15
R5537,M3,2025-12-28,08:15
R5538,M5,2025-12-28,10:15
R5539,M5,2025-12-28,10:30
R5540,M5,2025-12-28,11:00
R5541,M3,2025-12-28,11:30
R5542,M3,2025-12-28,12:30
R5543,M5,2025-12-28,16:30
R5544,M4,2025-12-28,20:30
R5545,M5,2025-12-28,21:30
R5546,M5,2025-12-28,22:00
R5547,M4,2025-12-28,22:15
R5548,M1,2025-12-29,02:15
R5549,M5,2025-12-29,04:15
R5550,M3,2025-12-29,04:45
R5551,M5,2025-12-29,05:00
R5552,M5,2025-12-29,07:00
R5553,M3,2025-12-29,07:30
R5554,M2,2025-12-29,11:30
R5555,M1,2025-12-29,12:30
R5556,M4,2025-12-29,14:30
R5557,M5,2025-12-29,14:45
R5558,M1,2025-12-29,18:45
R5559,M1,2025-12-29,19:15
R5560,M4,2025-12-29,23:15
R5561,M4,2025-12-29,23:45
R5562,M4,2025-12-30,03:45
R5563,M4,2025-12-30,04:00
R5564,M1,2025-12-30,05:00
R5565,M1,2025-12-30,05:15
R5566,M3,2025-12-30,06:15
R5567,M4,2025-12-30,10:15
R5568,M5,2025-12-30,11:15
R5569,M1,2025-12-30,11:30
R5570,M5,2025-12-30,15:30
R5571,M3,2025-12-30,19:30
R5572,M5,2025-12-30,20:00
R5573,M3,2025-12-30,20:30
R5574,M1,2025-12-30,21:30
R5575,M5,2025-12-30,21:45
R5576,M5,2025-12-31,01:45
R5577,M5,2025-12-31,02:00
R5578,M2,2025-12-31,02:15
R5579,M1,2025-12-31,03:15
R5580,M3,2025-12-31,04:15
R5581,M4,2025-12-31,08:15
R5582,M4,2025-12-31,08:30
R5583,M1,2025-12-31,09:00
R5584,M2,2025-12-31,09:15
R5585,M2,2025-12-31,10:15
R5586,M4,2025-12-31,10:45
R5587,M4,2025-12-31,14:45
R5588,M1,2025-12-31,15:45
R5589,M2,2025-12-31,16:00
R5590,M4,2025-12-31,16:15
R5591,M1,2025-12-31,18:15
R5592,M5,2025-12-31,18:30
R5593,M5,2025-12-31,22:30
R5594,M5,2026-01-01,02:30
R5595,M2,2026-01-01,03:30
R5596,M2,2026-01-01,07:30
